video no,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y,25x,25y,26x,26y,27x,27y,28x,28y,29x,29y,30x,30y,31x,31y,32x,32y,33x,33y,34x,34y,35x,35y,36x,36y,37x,37y,38x,38y,39x,39y,40x,40y,41x,41y,42x,42y,43x,43y,44x,44y,45x,45y,46x,46y,47x,47y,48x,48y,49x,49y,50x,50y,51x,51y,52x,52y,53x,53y,54x,54y,55x,55y,56x,56y,57x,57y,58x,58y,59x,59y,60x,60y,61x,61y,62x,62y,63x,63y,64x,64y,65x,65y,polarity
21,27.3178450103,28.317726835,26.870526489,31.6192621262,26.841149585,34.6734087762,26.9483450219,37.606032266,27.7487887333,40.3588614036,29.6214181919,42.1711255188,31.5155231223,43.3405172563,5.13425615258,5.44576634864,4.95507922011,5.66713333122,4.58932395673,5.80137981449,3.94692869508,5.87371130514,3.25018633932,6.2757126128,2.28456439964,7.11620564289,2.76041895202,6.71343816073,3.77035817598,6.82604132102,5.04321201251,6.79962201127,6.24718929047,6.7812940957,6.69841941613,4.1370653944,7.14301408327,4.17205078492,7.30955723269,4.04714225907,7.41603516169,3.84890563828,7.22622907386,3.48590392334,7.35307475369,2.61642656776,7.72121278932,2.60910191267,7.82055592405,2.63428130322,7.66600045555,2.87798968247,7.27527504208,3.48612977027,6.18460947675,3.09217253848,5.69243599168,3.60504733382,5.48509255255,4.02955108874,5.1705411829,4.22235078174,4.38268980892,3.88396063237,4.49674192994,3.96429070266,4.46298569111,3.95339859679,4.39415794334,3.94304473018,4.21907926507,3.92259468095,5.7881381812,3.29862624096,6.02647783349,3.19408140281,6.17122840912,2.91842416595,5.93251779954,2.67146945163,5.75645281671,2.93200562359,5.55513241283,3.13436581002,5.81498706898,2.72424514828,6.31311158677,2.79280897606,6.31305402819,3.16534039954,6.05571075531,3.65176566086,5.91162507662,3.40191678186,5.79053374118,3.05788392026,4.39757464868,4.17466286992,4.48739891597,4.12712829756,4.47635908945,4.19307522529,4.3937031008,4.20374971043,4.36743532054,4.20910557808,4.11699069748,4.2333806382,3.65506444868,4.47868552491,4.14201038145,4.72099467249,4.35424200632,4.9678837734,4.50149361517,5.08382971906,4.55682521146,4.94086885856,4.62013939016,4.60706505811,4.42210247621,4.23957053643,4.22678050644,4.16075646726,4.07043426154,4.18301058084,4.05579724334,4.59014205333,4.19563091781,4.6232843036,4.3687801856,4.56172673175,1.0
21,56.4250194014,51.2599320631,56.2868127775,57.1375585925,56.6782526675,62.5301552823,57.1190021517,67.7686421164,58.6869715253,72.3232462699,62.0046892267,75.3844134858,65.4042765088,77.16352526,20.8556778471,15.5199893869,20.4248076805,15.7170887372,19.8589730005,15.2282182194,19.0878569977,14.4405452902,18.0787189499,13.5427125917,16.5633812923,12.1143875298,15.4796904932,10.5716398106,15.3756146796,9.2952080389,15.4527467026,8.09930068882,15.7577894579,6.91196344668,23.3433608294,7.94525686704,23.8585164802,7.72906188844,24.0493059321,7.81795784865,24.0711223049,7.99903870314,23.768499164,8.19137408384,22.8719044706,7.87382203726,22.5367165022,7.47312744927,21.7953513196,7.03830915532,20.9652675871,6.71991396296,20.0182233291,6.74146139832,23.163468755,10.3265246252,23.705609364,11.8071987315,24.2233621611,13.2117976889,24.1636268683,14.17885223,22.6418039661,13.646344832,22.7894048595,13.8516153506,22.7471819812,13.989547186,22.480615237,13.6779805653,21.7792921707,13.358688014,22.6623101874,8.89948832723,23.0713334227,8.80916632684,22.8086523095,8.8041086299,22.2050386206,9.10500868003,22.5626101807,9.50534467644,22.8126863651,9.44681096682,21.3951821449,8.78824618834,21.3643674747,8.34357195847,20.8701310556,8.16925561085,20.1294951587,8.05317915354,20.6879080438,8.84848243175,21.1342346397,9.05868968795,22.3746339059,14.6209297146,22.8186576599,14.8942000073,23.021149606,14.8630275866,22.8470722196,14.9909028731,22.6117922926,14.7969479256,21.9099140516,14.6237799426,20.3957137424,14.1418266831,21.6029392977,15.1962668287,22.1263851518,15.6568451325,22.4433681466,15.8298726855,22.5601962159,15.725812636,22.5639555044,15.4562512794,22.5299629837,14.9902936632,22.3902220253,15.0801339522,22.1139995179,14.8338662037,22.0959002676,14.7033337742,22.3607405729,14.7941906856,22.492083382,14.8219395516,-1.0
21,41.6248483807,34.4285524973,41.888311932,38.8213830164,42.4719743123,42.8210002369,43.2634350363,46.8044879074,45.1280064517,50.504845,48.5748092713,53.2943887127,51.9535845029,55.122051303,7.03043693839,8.61375643561,7.12643345689,8.96286513133,6.31839539466,9.27006869821,74.2500907055,64.3796990501,78.0277116418,62.2554071429,81.954412705,59.4626062737,84.2332879311,55.4476822152,85.3470961097,50.8855528349,86.2668799581,46.1969287521,86.8132022538,41.0311969191,5.17466748697,4.54968142319,5.64554399935,4.29288085974,6.22357754104,4.12569363054,6.84437517396,4.12305930457,6.88249132718,4.13305259567,6.59739925557,4.67829320353,6.18370278397,4.9065972471,5.33605418246,5.42008324993,4.47179904216,5.95840489681,3.56810132764,6.39362228379,7.59698071272,4.08926062478,9.13584070757,4.3092265935,10.8232161726,4.65016271131,11.2949006825,5.05444846474,8.25353697462,5.16902161763,8.94632154649,5.25413891362,9.25070742219,5.29713412258,8.83955198605,5.41787463759,7.79263166235,5.48551425572,5.07118079234,4.50989913652,5.66752790831,4.23989884455,5.64933538025,4.25821753824,5.22608294605,4.54285257842,5.70680001582,4.44049778083,5.49990161266,4.40747719116,4.62040072694,5.02642621846,4.85838847203,5.0099637588,4.61200203497,5.3183836822,3.69770643095,5.83346974994,4.52217278367,5.42191524524,4.85761967332,5.10700788932,8.11383706532,6.0522755964,9.3192352325,5.77879301313,9.79440854989,5.66969915414,9.85060289461,5.77635418921,9.4888190942,5.87449011887,8.55162773882,6.08447172705,6.69886862428,6.76175188212,8.39118953393,6.95445793632,9.11560075172,6.88591599302,9.47060866505,6.79369680454,9.40069005083,6.66175016061,9.13817016567,6.50208418265,9.01917008825,6.07738414794,9.09786085106,6.11092398105,8.66525619754,6.24454604578,8.56221210352,6.69039893493,8.86933699793,6.589678327,8.89429001512,6.44634670109,1.0
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
23,5.62355213582,1.70705042808,5.13971464837,1.57148869534,4.61364436056,1.47823718841,4.01847584889,1.39680284975,2.81154084174,1.58030202726,2.24992651262,1.77392936636,3.10721127456,1.76383420738,4.10960933531,2.21198036674,4.62724277096,2.03767426301,4.7099747806,2.03767426301,4.45954775034,1.88667003197,3.7815690593,1.87259545995,2.96540904323,2.51003277872,1.92312576251,2.88101797118,1.35888220481,3.18955802946,1.23603308118,3.50509832754,1.70433620649,3.80110677282,1.47420501399,3.22605136466,1.0665674557,3.67531447742,1.26825297495,3.74218762944,1.61834718743,3.52072473299,1.89227054902,3.24893144827,2.89932486212,2.55391596817,3.13201593379,2.46778181571,3.15473944287,2.18460220006,3.17958933823,1.84304785527,2.95714541318,1.39348446055,2.76863574985,1.13796904394,3.54916340094,1.17457636177,4.3819012085,1.34272486121,4.68519564171,1.42678459682,2.58275723223,1.03573709152,3.33868617825,1.20843595623,3.88934237719,1.19688749786,3.95393448145,1.15641756615,3.89681731483,1.184109962,0.931517508008,1.4253932902,0.959497222839,1.37388723612,1.01314116808,1.24880895638,1.04083299973,1.09592800907,0.927960727138,0.931517508008,0.951189731211,0.994694922787,2.46965713191,1.18187368057,2.76863574985,1.21498579259,2.93401867896,1.48715843529,2.65348926717,1.84591641398,2.79455252402,1.87999774851,2.68914140228,1.53616026501,2.44840948265,1.41234167067,3.05937711958,1.30677923066,3.66504293052,1.36228488424,4.16634919425,1.47644647038,4.43828938876,1.47420501399,4.56507908912,1.81228903169,4.41902452785,2.26165412145,4.77690099005,1.87259545995,4.57795499734,1.74990551521,4.20631925716,1.77281052086,3.75207173813,1.73205080757,3.09975250762,1.58823385321,3.22420573871,1.30120009726,3.94053013918,1.43279798049,4.33089064242,1.51666230594,4.52856892494,1.6650786085,3.87281257598,1.64429428744,3.28536920203,1.47644647038,1.0
23,6.57684391532,8.43077779237,5.57858112569,8.56863714678,4.85859441776,8.62445393482,3.99800482156,8.68169897907,2.66902045941,8.69088439868,2.22493923736,8.40273406198,2.75016118161,7.98466504536,3.3895960972,7.66979777258,3.57269987505,7.05748307656,3.51585819755,6.38312130455,3.25075004984,6.03355716445,2.73375277875,5.21029395721,2.32918197067,4.51116620924,2.5860201082,4.14321413932,3.30376960713,3.7207487998,3.93024280556,3.51667759065,4.65812605002,3.4060334452,6.10687178339,9.44937988134,6.00439407659,9.81149907937,6.03855079839,9.53455827076,5.97379027191,9.14151934235,5.72194822498,8.68100968079,5.52552908156,7.56177279488,5.53226352557,7.16769743536,5.51143234784,6.734978031,5.23219710302,6.1970809303,5.05286766413,5.15706325523,5.0483039073,6.13236819804,4.95493879273,5.97631258024,4.99769450393,6.14237115488,4.86338177295,6.0843655007,3.61806930999,6.3547603199,3.89125223696,6.18723806667,4.19847785656,5.96799977183,4.12563126483,5.67547292371,4.07242717806,5.31319613712,5.39092355145,7.56810098256,5.37094725985,7.41751329935,5.41062128549,6.94350939331,5.07457680868,6.42879024169,5.13811891235,6.58331088963,5.0899706697,6.95014541406,4.57090513562,5.1690825969,4.74075247641,5.00478494447,4.81018238843,4.71003154587,4.49344479206,4.40859693671,4.44808509281,4.36372661026,4.50354470319,4.75349815198,2.89166079056,7.13245379677,3.42077248544,6.73616259638,3.82020570535,6.2628237236,3.92459963175,6.10531102361,4.19467536508,5.7457971072,4.15309847588,5.47317766557,3.92821219689,5.00739701069,3.99195778414,5.3699568127,4.01040313851,5.59492551241,3.78822129335,5.9193381243,3.52272259312,6.36591098705,3.25830907285,6.59783840596,3.42472238353,6.40641162657,3.79663671618,6.06334762299,3.99018076698,5.74764830108,3.96169603339,5.65058209516,3.74923159976,5.93399719372,3.37675617561,6.26243443929,-1.0
23,9.58097266941,6.03228072838,8.59160586484,6.05776363742,7.86839542641,6.06622232994,6.85857253455,5.88472160471,5.72039260596,5.58996467843,4.55165734917,5.11434092285,4.06507239048,4.83002834756,4.06417255609,4.67141795666,3.93055027615,4.34305916808,3.95427102296,3.90279185712,3.84145040977,3.60505398411,3.97019879671,3.12786873489,4.41069671975,2.79750216428,5.54968948287,2.54990353389,6.34041033474,2.49370981477,7.09556922991,2.44104320128,7.99981174477,2.40657327984,8.98908466664,5.64812531412,9.07534440535,5.62770939402,9.03203961072,5.39377416755,8.90443783715,5.09051743507,8.59274100242,4.81713807951,8.35692586917,4.06634240593,8.40866694918,3.98726817706,8.4394080788,3.77529715616,8.27340470866,3.59766610137,8.02973354283,3.24260489692,7.59540580409,3.95999791373,7.19002783631,4.19345376793,6.84506011393,4.52322368402,6.44677889478,4.61171647636,5.92741522849,4.33110406491,5.97081254183,4.30859259694,5.94914140187,4.19791495386,5.9112774742,4.05220876427,5.90511121799,3.80391063081,8.17545512812,4.84331373075,8.16113538725,4.71000692487,8.16763549934,4.36021495678,7.86711019588,4.01637140248,7.80326806803,4.32971294988,7.95252695851,4.55444528868,7.57464290553,3.30568713167,7.6528505558,3.20934789973,7.64359570911,3.16361540348,7.4323396705,2.97578195705,7.34107777061,3.05758464591,7.36729020759,3.12180990357,5.260333927,4.57993015051,5.41952018928,4.4390918476,5.51338797207,4.43094203018,5.45165999237,4.27757162975,5.55213128357,4.20351463468,5.62984985671,3.788438492,5.46499579156,3.21059902043,5.32662371981,3.70761570667,5.09614953698,4.04464471731,5.03219696663,4.29037803234,5.10520416645,4.38481707358,5.06587414915,4.43547155524,5.23080322248,4.25214670228,5.29144841008,4.14468671889,5.44490740399,3.90350843265,5.4559599124,3.94590137911,5.26083833296,4.23932630853,5.19477207521,4.29203253903,0.0
23,40.3786334904,35.3866912431,40.4882629918,39.8402127654,40.8933910173,43.9531793035,41.4299960037,48.0647542873,42.7922741088,52.2715624159,45.5381950855,55.6682060079,48.1172350522,58.014395634,4.38642924007,8.55202116867,4.49703149569,8.67733142315,4.40939646161,8.45867366284,4.01425232447,8.08165217661,3.96959327547,7.54266698907,4.16464079156,6.98943371459,4.77352722314,6.65086780452,5.08560535816,6.23381667398,5.53059291638,6.01448419707,6.06124028715,5.7870961218,7.34942921202,6.85241965259,7.43663038241,6.91085453575,7.69189739624,6.89661292787,7.79450519983,6.84237832171,7.68585326594,6.72416044623,8.09604994031,6.37467694546,8.26306017731,6.2638335149,8.21501370467,6.15628849372,8.00797474862,6.05465957553,7.69825680883,5.96223651642,7.29713315595,6.80331583737,7.37820099645,7.2236236808,7.5609505437,7.60020038635,7.34935302742,7.89403505653,5.74056507201,7.07782683447,6.13823586462,7.3311833015,6.26831917726,7.44156782479,6.22437861459,7.31169735787,6.10053877524,7.04453915561,6.62213195119,6.61146989364,6.76202425347,6.79308653235,6.68643392671,6.71112462476,6.53412096935,6.50648741637,6.42072860967,6.7014898646,6.42247244413,6.73424502012,6.77072944044,6.09716031787,7.2569540345,6.18141200886,7.36475672764,6.09186853617,7.01669741069,5.95808427241,7.02472038793,6.11383246159,6.91555204032,6.22122941296,5.52165643712,7.12866867888,5.89706401032,7.36244518514,6.04058687626,7.46686596545,5.95281935142,7.58227732619,5.88961543641,7.53241594932,5.58092255174,7.25372823783,4.82337533353,7.04962413522,5.22630096,7.70475631521,5.35586877613,8.30625986636,5.4264294539,8.57844377777,5.50998279619,8.43462442185,5.39683869141,7.89655969997,5.72151398534,7.35002342479,5.52309616659,7.40610504498,5.32310983545,7.40134063701,5.15032696643,7.89351016972,5.41486072631,8.16867257553,5.64377388372,7.97733351089,-1.0
23,3.22521560171,4.02864880552,3.28258494814,4.26330996646,3.2596827936,4.57210491317,3.31334807648,4.95222415447,2.95592861852,5.34525775946,2.78827331607,5.92226614415,2.81501334135,6.44527310149,2.83917562914,6.75320835369,2.85953347435,7.02063826886,2.89757979097,7.13094607589,2.91472686521,6.99784001229,2.94803823776,6.81817937494,3.08476732894,6.52865164282,3.29433325256,5.96026409149,3.35315866197,5.6048091652,3.49156718872,5.24313661113,3.70064005844,4.94353333523,3.56196153668,4.04709122314,3.78903350685,4.28649275711,4.04999550689,4.46040186199,4.15050017898,4.69239693821,4.29359271588,4.78163714134,4.71441999392,5.14671641045,4.89657878141,5.20321633669,4.94328415435,5.19938406207,4.84142723721,5.25177941369,4.69859763215,5.05076136533,4.26443927489,5.07848810507,4.3080694616,5.35206211371,4.41145307728,5.80433093119,4.18060899886,6.12409922073,3.35112088684,5.5014403082,3.525209166,5.7734962266,3.62559027128,5.91121317577,3.65680577054,5.90404799733,3.55166632816,5.79081018881,3.31719872646,4.14009970072,3.56990657059,4.21496826166,3.55466036385,4.36293048008,3.49009155779,4.47939165602,3.46238788977,4.48346470568,3.38397514677,4.32814172022,4.03303825129,4.82195891666,4.26966171941,4.8549394157,4.37318511389,4.96669760569,4.21159281006,5.00441014912,4.19793048784,5.03074533804,4.15834405839,4.97604564239,3.15845086555,5.60295075035,3.39741684363,5.76573265182,3.51251163157,6.05338327286,3.42077180344,6.14097175979,3.45983189333,6.13531623172,3.39777939473,6.15999810939,3.26771166563,6.10310808781,3.2310087733,6.2541363692,3.28193671825,6.31353263149,3.25466329237,6.26107976477,3.33994119212,6.08261525059,3.21436445628,5.93209049563,3.32764725928,5.95453096136,3.27951325151,6.07382724315,3.2171502904,6.12684142852,3.22719408077,6.08778631501,3.26815713573,6.0471829022,3.32932943556,5.93818474569,0.0
23,29.9069005329,26.8920813844,30.1180738953,30.5117113094,30.5459321943,33.8108037058,31.1084154257,37.1164458184,32.3656501881,40.3926423576,34.7864775259,43.0487801716,37.1135850462,44.7750625446,3.81215120142,10.2540289348,3.78473828511,10.2083152759,3.71438471307,9.97177080556,3.48996539093,9.52257613474,3.34766865996,8.89723974954,3.49033414338,8.08512763856,3.87330525069,7.34114806791,4.08995339707,6.69524120747,4.20944577343,6.07394905666,4.45970807778,5.56993099366,5.15948976357,7.68084728776,4.66778404071,8.03426842419,4.21737801825,8.18153408598,3.98168870159,8.21332670245,3.90820301885,8.16384265517,4.24169261521,8.08505302197,4.38902193131,7.98449571449,4.33950716025,7.80948751443,4.19397741881,7.52861871412,4.0689737796,7.0338170096,3.99878319652,8.11269858792,4.40616998955,8.66663727596,4.85530664057,9.15235954977,4.93795969465,9.5487934443,3.73019221714,9.07283200364,3.9042184228,9.2112173515,4.14007278954,9.32108154307,4.1521884881,9.15260563079,4.03355256964,8.9296550179,4.88421274163,7.5263960638,4.35369190511,7.61285216053,4.09176237152,7.5413435762,3.94205740728,7.51660538404,4.01985900366,7.67687194985,4.34659143961,7.6542850189,3.8226026294,7.30488368226,4.03300412411,7.22037728473,4.14970808854,7.11989956077,3.97910202128,6.93831411099,4.01345067963,7.2012741526,3.9605113225,7.39947104965,4.35172379638,9.11975241823,3.93617638781,9.46386135859,4.06918134374,9.64064336569,4.18456900536,9.76715729613,4.27428898556,9.57510698348,4.23260882642,9.31891956746,4.03583529619,8.70950825854,4.09774398804,9.32675811783,4.10165824833,9.39998066073,4.03171747736,9.41554616857,3.99770687165,9.48491656335,3.94303672441,9.51512715562,3.92381395568,9.50759619761,3.95306073685,9.60245839393,3.97336693343,9.42119997713,3.9193527031,9.17299418913,3.91314979431,9.27956681965,3.93867893629,9.24877378912,1.0
23,13.2761044548,10.5652135508,12.5338934433,10.6282404447,11.9117080169,10.8048623547,11.2617121974,10.9573046527,10.371873388,11.0283152555,9.47986169613,10.8296030874,9.03360728646,10.9772215947,8.8344767699,11.1203880464,8.49777154389,10.7821916402,8.28333485763,10.0522423249,8.35027973886,9.19404176847,8.42060963747,8.4629376183,8.75162899699,7.97936733271,9.24251813166,7.51463891214,9.58532126944,7.35162319739,10.0076940098,7.26476900437,10.5390615418,7.39627943597,13.2630724536,9.51275061391,13.3619238922,9.27011054384,13.3610923161,9.22300045396,13.0578510769,9.12098258042,12.6971881083,9.0096413005,12.2493619706,8.23851511579,12.1451823595,7.94981100087,12.0496405915,7.4974743222,11.7990583428,7.12301008895,11.5750689943,6.84294224628,11.8165950761,10.0748461652,11.599629914,10.7018878727,11.2957442598,11.2122362811,10.8989110753,11.3889012072,10.5635355269,10.7632887092,10.5804088061,10.8174709044,10.4851795358,10.6936968124,10.3802989389,10.3781968423,10.2589256531,9.79406128037,12.6315741959,10.3258819664,12.657807907,10.3321553581,12.3675814413,10.0951583555,11.9747208483,9.8478321462,12.0784431066,10.4230901407,12.4145727338,10.6205965325,11.6406636626,8.77528669421,11.6446372102,8.56653106838,11.4238807113,8.15763879484,11.0186985244,7.83991341944,11.1052994902,8.48230481352,11.3752300454,8.88086696105,10.3594537901,11.084541971,10.2264462068,11.0609833892,10.197340711,10.9267533785,10.0369972169,10.6559557966,9.9096932446,10.4170169638,9.66091783079,10.0548947827,9.37464342756,9.2293941931,9.30089601418,10.3620276086,9.31172281687,10.9552625609,9.49965974936,11.4131724359,9.72913981892,11.5313319335,9.9215305108,11.3795847681,10.0184476307,10.7764239491,9.78999695628,10.5272086144,9.66034798712,10.2555774429,9.58152683896,10.5221795568,9.74222818974,10.9901516979,10.0292501507,11.1239980822,0.0
23,3.75866109054,4.24893623387,3.87686070382,4.43400240849,4.03842480587,4.63665853562,4.288674895,4.75301956324,4.53497935341,5.05842869955,4.69774765009,5.26714696746,4.76300676078,5.52666492174,4.83551963854,5.66574169291,4.82296654449,5.61248608016,4.7232271714,5.45219360389,4.56879244773,4.9968543564,4.30428905428,4.38873629754,4.05241686649,4.06893774437,3.87379520731,3.41150476768,3.67252248239,3.15724627692,3.52216700021,2.98686853541,3.41252881308,2.77278377074,3.80302024225,5.04712246169,3.84850248132,5.54282608732,3.76386326355,5.66907089212,3.82116837405,5.64550865684,3.86860538399,5.47623670176,3.71842636328,5.27788259854,3.75549911262,5.33909541984,3.64079878504,5.14323149281,3.5456984697,4.82296654449,3.55882972937,3.95453723966,3.90774106762,4.51536703745,3.96455293118,4.69908625163,4.18330013267,4.8899846304,4.23670692102,5.01054095033,4.29860296159,4.96560496862,4.32194924577,5.03728238602,4.2862300445,5.0347846631,4.20092831909,4.80452994957,4.03413977419,4.68355733329,3.82774636154,4.5898514734,3.84850248132,4.64388720038,3.88028398105,4.50269738242,3.97709198497,4.42437818141,3.87744647867,4.56144477952,3.90434186449,4.8239444702,3.63633346026,3.9799023407,3.51660730026,3.84100499311,3.58231544219,3.68031574315,3.57352638798,3.64252582825,3.60157586442,3.95612732306,3.64846827514,4.06378218491,4.76465703631,5.66907089212,4.57154477865,5.40107011164,4.43577508773,5.20159627168,4.41667161109,5.01670863004,4.24115802389,4.96588642163,4.14600748399,5.03089685152,3.93323028682,4.95278193714,4.15207087159,5.08574280457,4.31612451368,5.22120735935,4.4010989035,5.29387922347,4.63545266222,5.42788308136,4.76392365109,5.35663802486,4.60687208855,5.22602341697,4.39875625646,5.10518296261,4.19626801683,5.00886705019,4.15917565611,4.99241213201,4.39585599913,5.12362882409,4.66651691883,5.26887144361,0.0
24,34.5247235319,16.6974356305,36.0271990013,15.9772476273,37.4249441385,15.7137579353,37.4156735088,15.290582887,35.3685130061,16.8597228119,29.2987027317,15.7674622966,24.5156195687,15.1344230111,21.2478355772,15.0329661385,20.5120717169,14.7891701662,23.5740077186,14.7945641596,131.499519802,113.452656507,140.124139852,107.470563346,149.483718401,97.6134883632,154.72748014,83.0943415935,156.937752488,70.2826433008,158.837386339,57.5055250418,160.104816857,43.5899354454,15.7632689639,7.69186862592,17.5583294804,6.65316007677,19.0549118511,5.71868371787,19.980943302,5.00948441897,19.5161404119,4.71214989535,19.2841914668,4.63487506512,19.2676267014,4.63672184447,19.0651445464,4.77464809569,19.8112470999,5.2968228515,22.3549722024,5.87136681943,18.5176194198,4.65321189636,19.5680274964,6.2738905097,21.4312453583,7.79055880437,20.4003347411,8.69557760639,14.7858711551,6.39683939181,15.1547472006,6.86629434074,15.6763168451,7.34659388715,15.5771472912,7.11954656298,15.8942681773,6.66955611142,15.0184688732,5.42696744821,15.570996341,4.5361544354,15.7645222607,3.83514119741,15.7441550886,3.63230189016,15.4430253321,3.52357812981,15.0043897663,4.032894129,17.9156274292,3.8408036984,18.2741394945,4.1704562301,19.1072083344,4.56144585052,21.4547685189,5.16877265312,19.3965026773,4.38844619196,18.2606202877,3.92061550489,17.2800199116,9.38522626993,15.8984843128,8.70912947258,15.4781376688,8.31940883256,15.2876704332,8.49527552116,14.9063472878,8.40133752076,14.5447846281,8.57261727657,17.6710428332,8.6003816979,14.8313928127,9.0145329022,14.6158440629,9.45859638597,14.9451309871,9.53181097515,15.4586450305,9.44116855199,16.1395164703,9.24304278465,16.1082803881,8.7537631219,15.0711685539,8.68851388652,14.4107461591,8.6820979447,14.523582472,8.1410127846,15.2614499345,8.30101127859,16.2553646355,8.20536187659,0.0
